show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,language,imdb_score,views_millions
s5043,TV Show,Lupin (53),Director_53,"Actor_412, Actor_292",Japan,2019-09-25,2019,PG-13,5 Seasons,Fantasy,English,6.4,3.96
s5044,TV Show,Emily in Paris (53),Director_42,"Actor_204, Actor_208, Actor_159",United States,2023-04-25,2023,TV-MA,7 Seasons,Action,English,7.0,1.7
s5045,Movie,Narcos (53),Director_38,"Actor_52, Actor_394, Actor_199",United Kingdom,2023-09-21,2023,TV-MA,122 min,Action,English,6.5,4.28
s5046,Movie,Mindhunter (53),Director_255,"Actor_115, Actor_174",United Kingdom,2023-10-17,2023,NR,81 min,Reality,English,7.5,0.84
s5047,Movie,Witcher (53),Director_6,"Actor_461, Actor_163, Actor_235, Actor_9",United States,2023-11-14,2023,R,103 min,Drama,German,7.3,0.16
s5048,TV Show,Cobra Kai (53),Director_258,"Actor_67, Actor_167, Actor_499",United States,2018-02-23,2018,PG-13,4 Seasons,Comedy,English,7.5,0.98
s5049,TV Show,Sex Education (53),Director_182,"Actor_319, Actor_323, Actor_37",Germany,2019-10-16,2019,G,3 Seasons,Reality,English,7.1,0.7
s5050,Movie,You (53),Director_260,"Actor_177, Actor_476, Actor_364, Actor_201, Actor_458",Australia,2020-11-09,2020,PG-13,79 min,Documentary,Hindi,6.4,4.74
s5051,Movie,Tiger King (53),Director_85,"Actor_76, Actor_451, Actor_312, Actor_5, Actor_398",United States,2022-05-05,2022,TV-MA,118 min,Sci-Fi,English,5.4,0.27
s5052,Movie,Making a Murderer (53),Director_220,"Actor_249, Actor_242, Actor_114, Actor_18",United States,2015-08-06,2015,TV-MA,76 min,Fantasy,Spanish,6.0,0.5
s5053,TV Show,Conversations with a Killer (53),Director_145,"Actor_304, Actor_110, Actor_246",United Kingdom,2023-08-27,2023,PG,5 Seasons,Reality,Spanish,6.8,0.09
s5054,TV Show,Our Planet (53),Director_53,"Actor_492, Actor_474, Actor_442",Germany,2020-08-26,2020,PG-13,3 Seasons,Action,French,5.6,1.59
s5055,Movie,Blue Planet II (53),Director_20,"Actor_275, Actor_94, Actor_221",United States,2023-05-27,2023,TV-14,103 min,Fantasy,English,6.3,3.42
s5056,TV Show,Abstract (53),Director_119,"Actor_66, Actor_271",Norway,2021-11-28,2021,TV-MA,3 Seasons,Comedy,Spanish,6.3,2.94
s5057,TV Show,Chef's Table (53),Director_63,"Actor_423, Actor_398",United States,2020-10-09,2020,TV-MA,4 Seasons,Thriller,French,8.3,1.2
s5058,TV Show,Formula 1: Drive to Survive (53),Director_7,"Actor_196, Actor_451",Canada,2017-02-06,2017,TV-14,1 Season,Sci-Fi,Hindi,4.9,0.75
s5059,Movie,Last Chance U (53),Director_64,"Actor_195, Actor_301, Actor_303, Actor_359",Australia,2019-07-19,2019,PG-13,116 min,Sci-Fi,Norwegian,7.3,1.62
s5060,Movie,American Factory (53),Director_46,"Actor_470, Actor_185, Actor_208, Actor_362",Canada,2022-09-20,2022,TV-MA,143 min,Drama,English,4.2,2.07
s5061,TV Show,Icarus (53),Director_171,"Actor_374, Actor_429, Actor_47, Actor_486, Actor_255",United States,2019-09-17,2019,R,4 Seasons,Animation,Spanish,5.7,0.31
s5062,TV Show,My Octopus Teacher (53),Director_227,"Actor_102, Actor_275",Japan,2020-08-18,2020,TV-14,1 Season,Drama,Portuguese,7.8,1.81
s5063,TV Show,The Tinder Swindler (53),Director_231,"Actor_339, Actor_305, Actor_134, Actor_198",Spain,2020-09-16,2020,R,7 Seasons,Action,English,5.9,0.08
s5064,TV Show,Bird Box (53),Director_53,"Actor_447, Actor_249, Actor_392",United States,2021-09-04,2021,TV-MA,4 Seasons,Comedy,English,6.4,1.21
s5065,Movie,Extraction (53),Director_115,"Actor_224, Actor_328",Japan,2016-11-23,2016,PG-13,108 min,Crime,Portuguese,5.6,8.49
s5066,Movie,Red Notice (53),Director_273,"Actor_454, Actor_343, Actor_447",India,2021-10-17,2021,TV-MA,77 min,Fantasy,Norwegian,6.1,0.66
s5067,TV Show,The Gray Man (53),Director_159,"Actor_373, Actor_242, Actor_219",India,2021-02-16,2021,TV-14,3 Seasons,Romance,German,3.7,0.45
s5068,TV Show,Don't Look Up (53),Director_12,"Actor_274, Actor_433, Actor_403",United States,2020-04-08,2020,TV-14,1 Season,Comedy,French,5.9,0.74
s5069,TV Show,The Irishman (53),Director_214,"Actor_249, Actor_47, Actor_238, Actor_265, Actor_395",United States,2022-10-22,2022,TV-MA,2 Seasons,Comedy,English,6.7,0.85
s5070,TV Show,Marriage Story (53),Director_258,"Actor_405, Actor_454",United Kingdom,2019-04-26,2019,TV-MA,6 Seasons,Romance,Japanese,6.5,0.09
s5071,TV Show,Roma (53),Director_128,"Actor_79, Actor_172, Actor_425, Actor_370, Actor_81",United States,2020-12-23,2020,R,5 Seasons,Documentary,Korean,5.8,1.45
s5072,Movie,Mank (53),Director_27,"Actor_495, Actor_294, Actor_418, Actor_494, Actor_117",United Kingdom,2021-06-05,2021,TV-14,92 min,Crime,Spanish,6.8,0.43
s5073,Movie,Power (53),Director_66,"Actor_134, Actor_19, Actor_377",United Kingdom,2021-10-24,2021,NR,92 min,Horror,English,6.1,0.71
s5074,Movie,Narcos: Mexico (53),Director_257,"Actor_468, Actor_447",United Kingdom,2018-05-23,2018,TV-14,99 min,Comedy,Norwegian,5.4,4.59
s5075,Movie,Ozark (53),Director_188,"Actor_279, Actor_366, Actor_200, Actor_482",Australia,2022-03-21,2022,G,127 min,Fantasy,Korean,7.8,0.59
s5076,Movie,Elite (53),Director_17,"Actor_269, Actor_139, Actor_17",United States,2021-05-25,2021,PG,124 min,Drama,Hindi,5.9,3.69
s5077,TV Show,Money Heist: Korea (53),Director_182,"Actor_396, Actor_12",United Kingdom,2020-07-22,2020,PG-13,6 Seasons,Thriller,Norwegian,8.2,0.4
s5078,Movie,All of Us Are Dead (53),Director_101,"Actor_305, Actor_106",United States,2022-09-20,2022,TV-MA,120 min,Drama,Spanish,7.2,0.42
s5079,TV Show,Hellbound (53),Director_238,"Actor_374, Actor_290, Actor_156",France,2022-04-07,2022,R,1 Season,Fantasy,Turkish,7.2,0.07
s5080,TV Show,Kingdom (53),Director_34,"Actor_1, Actor_64, Actor_317, Actor_190, Actor_286",United States,2021-02-17,2021,TV-MA,6 Seasons,Sci-Fi,Korean,7.0,6.13
s5081,Movie,Sweet Home (53),Director_248,"Actor_163, Actor_279, Actor_222, Actor_355",United States,2018-04-05,2018,TV-MA,109 min,Reality,Korean,8.6,0.62
s5082,TV Show,Hospital Playlist (53),Director_241,"Actor_96, Actor_222",Norway,2020-09-09,2020,TV-MA,1 Season,Animation,German,5.9,0.42
s5083,Movie,Reply 1988 (53),Director_120,"Actor_221, Actor_294, Actor_2",United States,2022-09-10,2022,TV-MA,63 min,Fantasy,English,5.7,11.45
s5084,TV Show,Signal (53),Director_190,"Actor_309, Actor_152",United Kingdom,2022-05-22,2022,R,4 Seasons,Action,English,7.1,16.77
s5085,TV Show,My Mister (53),Director_187,"Actor_88, Actor_375",United States,2020-06-05,2020,R,4 Seasons,Romance,English,7.6,0.12
s5086,TV Show,Crash Landing on You (53),Director_180,"Actor_269, Actor_447, Actor_61, Actor_420",Turkey,2020-02-19,2020,TV-14,6 Seasons,Horror,English,6.7,0.86
s5087,Movie,Lupin Part 2 (53),Director_149,"Actor_296, Actor_390, Actor_311",United States,2020-12-08,2020,TV-MA,134 min,Documentary,Norwegian,6.4,6.57
s5088,TV Show,Call My Agent (53),Director_294,"Actor_169, Actor_195, Actor_298",United States,2019-02-01,2019,TV-14,7 Seasons,Documentary,French,7.7,1.79
s5089,TV Show,The Bureau (53),Director_130,"Actor_80, Actor_479",France,2019-10-10,2019,R,5 Seasons,Comedy,Japanese,7.2,8.47
s5090,TV Show,Marseille (53),Director_196,"Actor_448, Actor_290, Actor_43, Actor_36",South Korea,2022-04-23,2022,PG,7 Seasons,Horror,English,6.3,2.87
s5091,Movie,Plan Coeur (53),Director_150,"Actor_166, Actor_149, Actor_345, Actor_139, Actor_17",India,2016-10-09,2016,PG-13,80 min,Crime,Japanese,6.9,2.89
s5092,Movie,Mortel (53),Director_299,"Actor_487, Actor_248, Actor_249, Actor_49, Actor_408",Germany,2022-12-26,2022,PG,105 min,Drama,Korean,6.4,0.69
s5093,TV Show,Laetitia (53),Director_42,"Actor_119, Actor_212, Actor_17, Actor_381",Brazil,2021-09-03,2021,TV-14,4 Seasons,Sci-Fi,Korean,7.3,21.44
s5094,Movie,Into the Night (53),Director_19,"Actor_472, Actor_331",United States,2017-05-09,2017,NR,78 min,Fantasy,German,7.5,1.22
s5095,TV Show,Dix Pour Cent (53),Director_244,"Actor_313, Actor_151",Spain,2023-09-26,2023,TV-14,3 Seasons,Action,Turkish,6.6,0.32
s5096,Movie,Barbarians (53),Director_134,"Actor_191, Actor_497",Brazil,2021-04-01,2021,TV-MA,99 min,Sci-Fi,Turkish,6.3,1.96
s5097,Movie,How to Sell Drugs Online (53),Director_224,"Actor_354, Actor_188, Actor_72, Actor_458, Actor_213",United States,2021-08-24,2021,TV-14,104 min,Crime,Spanish,5.2,9.76
s5098,Movie,Biohackers (53),Director_13,"Actor_351, Actor_34, Actor_31",Japan,2021-02-10,2021,PG-13,72 min,Crime,English,6.9,0.5
s5099,TV Show,Dark Desire (53),Director_270,"Actor_460, Actor_370, Actor_415, Actor_223, Actor_267",Brazil,2020-12-27,2020,TV-MA,7 Seasons,Animation,German,8.0,0.1
s5100,Movie,Who Killed Sara (53),Director_28,"Actor_250, Actor_31, Actor_14, Actor_270, Actor_432",United States,2022-12-19,2022,PG,135 min,Romance,Korean,4.9,1.03
s5101,Movie,Control Z (53),Director_220,"Actor_225, Actor_91, Actor_115, Actor_248, Actor_373",Canada,2020-01-15,2020,TV-MA,126 min,Action,Japanese,7.6,1.35
s5102,TV Show,Club de Cuervos (53),Director_4,"Actor_477, Actor_425, Actor_416, Actor_8, Actor_63",South Korea,2022-04-25,2022,TV-MA,5 Seasons,Thriller,English,6.3,2.09
s5103,TV Show,Selena: The Series (53),Director_277,"Actor_337, Actor_238",Mexico,2022-09-25,2022,TV-14,4 Seasons,Thriller,English,8.1,2.05
s5104,TV Show,The House of Flowers (53),Director_275,"Actor_22, Actor_25, Actor_336",South Korea,2020-07-20,2020,PG-13,2 Seasons,Fantasy,English,6.9,0.18
s5105,Movie,Monarca (53),Director_33,"Actor_146, Actor_432, Actor_462, Actor_332",United States,2022-11-23,2022,TV-MA,89 min,Thriller,English,6.6,1.27
s5106,TV Show,Holy Family (53),Director_28,"Actor_135, Actor_367, Actor_129, Actor_29",Germany,2021-04-28,2021,R,6 Seasons,Drama,Korean,8.6,13.39
s5107,TV Show,Toy Boy (53),Director_293,"Actor_5, Actor_256, Actor_204, Actor_342, Actor_220",Norway,2020-02-01,2020,PG-13,6 Seasons,Comedy,Korean,8.0,6.33
s5108,Movie,White Lines (53),Director_283,"Actor_134, Actor_262, Actor_21, Actor_32, Actor_467",United States,2022-08-04,2022,PG-13,117 min,Comedy,Portuguese,4.7,0.73
s5109,Movie,Cable Girls (53),Director_161,"Actor_297, Actor_162",South Korea,2023-09-17,2023,TV-MA,96 min,Sci-Fi,French,7.9,12.45
s5110,TV Show,Alta Mar (53),Director_295,"Actor_300, Actor_436",United States,2018-09-16,2018,PG-13,3 Seasons,Animation,Spanish,5.1,0.17
s5111,TV Show,Valeria (53),Director_222,"Actor_26, Actor_98, Actor_212",United States,2021-09-25,2021,TV-MA,2 Seasons,Sci-Fi,Korean,8.1,2.55
s5112,TV Show,La Casa de las Flores (53),Director_9,"Actor_36, Actor_163",Brazil,2022-02-06,2022,PG-13,2 Seasons,Reality,Japanese,7.2,3.35
s5113,TV Show,Suburra (53),Director_117,"Actor_76, Actor_275, Actor_77, Actor_397, Actor_388",United States,2021-09-04,2021,TV-MA,7 Seasons,Romance,Turkish,7.9,0.75
s5114,Movie,Baby (53),Director_237,"Actor_319, Actor_315, Actor_354, Actor_231, Actor_469",Spain,2022-03-16,2022,R,103 min,Horror,English,6.0,6.5
s5115,Movie,Zero (53),Director_191,"Actor_311, Actor_492, Actor_418, Actor_388, Actor_212",Brazil,2021-03-16,2021,TV-MA,112 min,Romance,Spanish,6.3,1.53
s5116,Movie,Luna Nera (53),Director_47,"Actor_296, Actor_299, Actor_248, Actor_161, Actor_112",United States,2019-12-15,2019,PG,147 min,Action,Korean,8.4,13.97
s5117,TV Show,Summertime (53),Director_144,"Actor_329, Actor_174, Actor_247, Actor_241",United Kingdom,2018-11-05,2018,TV-MA,7 Seasons,Action,Japanese,6.7,1.51
s5118,TV Show,Club de Cuervos S2 (53),Director_187,"Actor_136, Actor_160",Germany,2023-03-23,2023,TV-14,4 Seasons,Drama,Norwegian,7.4,2.18
s5119,TV Show,The Protector (53),Director_171,"Actor_117, Actor_197",Germany,2023-01-28,2023,PG-13,4 Seasons,Animation,Spanish,4.5,1.13
s5120,TV Show,Atiye (53),Director_223,"Actor_261, Actor_396, Actor_171",United Kingdom,2018-08-02,2018,PG,4 Seasons,Action,Turkish,7.6,3.54
s5121,TV Show,Fatma (53),Director_296,"Actor_378, Actor_49, Actor_102, Actor_346, Actor_214",United States,2023-05-06,2023,NR,2 Seasons,Romance,Japanese,6.7,6.6
s5122,Movie,Ethos (53),Director_290,"Actor_112, Actor_358, Actor_483, Actor_190, Actor_227",Norway,2020-12-12,2020,TV-MA,163 min,Comedy,Korean,7.0,0.41
s5123,TV Show,Sisi (53),Director_187,"Actor_431, Actor_99, Actor_321, Actor_244, Actor_210",United States,2022-06-02,2022,TV-MA,3 Seasons,Sci-Fi,Turkish,8.0,0.47
s5124,Movie,Barbarians S2 (53),Director_192,"Actor_103, Actor_108, Actor_65",France,2023-06-12,2023,PG-13,104 min,Documentary,Spanish,5.5,0.22
s5125,Movie,Quicksand (53),Director_106,"Actor_157, Actor_107",South Korea,2023-12-26,2023,TV-MA,120 min,Documentary,English,6.2,0.31
s5126,TV Show,Lilyhammer (53),Director_222,"Actor_118, Actor_255, Actor_134",Mexico,2022-08-15,2022,TV-MA,3 Seasons,Crime,French,7.4,0.87
s5127,TV Show,Norsemen (53),Director_156,"Actor_410, Actor_1, Actor_26, Actor_149",Germany,2018-04-04,2018,PG,2 Seasons,Horror,Turkish,9.5,0.06
s5128,Movie,Home for Christmas (53),Director_178,"Actor_484, Actor_55, Actor_485, Actor_211",France,2022-08-23,2022,TV-14,105 min,Fantasy,English,7.1,3.05
s5129,TV Show,Ragnarok (53),Director_265,"Actor_46, Actor_330, Actor_42",United States,2017-06-20,2017,PG,3 Seasons,Comedy,English,5.4,0.18
s5130,TV Show,Beforeigners (53),Director_55,"Actor_173, Actor_245",Spain,2019-02-21,2019,R,4 Seasons,Action,Korean,7.3,2.54
s5131,TV Show,Stranger Things (54),Director_4,"Actor_252, Actor_462, Actor_55, Actor_10",United States,2019-03-16,2019,PG-13,7 Seasons,Horror,Turkish,6.6,0.46
s5132,Movie,Ozark (54),Director_28,"Actor_411, Actor_29, Actor_346",France,2020-05-24,2020,PG-13,94 min,Documentary,French,9.2,0.22
s5133,TV Show,The Crown (54),Director_240,"Actor_208, Actor_44, Actor_157, Actor_290, Actor_293",United Kingdom,2019-08-15,2019,TV-14,4 Seasons,Action,German,8.2,7.76
s5134,TV Show,Bridgerton (54),Director_12,"Actor_247, Actor_70, Actor_103, Actor_141",United States,2018-06-11,2018,TV-14,7 Seasons,Drama,Norwegian,6.2,1.32
s5135,TV Show,Squid Game (54),Director_236,"Actor_366, Actor_478, Actor_148",United States,2020-09-12,2020,NR,4 Seasons,Romance,Japanese,8.4,18.4
s5136,Movie,Money Heist (54),Director_181,"Actor_139, Actor_165, Actor_376, Actor_102, Actor_460",United Kingdom,2022-05-07,2022,TV-MA,110 min,Animation,English,6.3,0.43
s5137,TV Show,Dark (54),Director_157,"Actor_260, Actor_138, Actor_209, Actor_400",United States,2018-08-24,2018,TV-14,6 Seasons,Documentary,English,5.8,0.82
s5138,Movie,Lupin (54),Director_258,"Actor_382, Actor_138",United Kingdom,2020-01-13,2020,TV-MA,98 min,Horror,English,8.0,8.87
s5139,Movie,Emily in Paris (54),Director_259,"Actor_290, Actor_387, Actor_317, Actor_15",United States,2021-09-07,2021,PG-13,97 min,Sci-Fi,Italian,6.1,1.93
s5140,TV Show,Narcos (54),Director_45,"Actor_56, Actor_453, Actor_260",Spain,2021-12-01,2021,R,2 Seasons,Sci-Fi,Spanish,6.4,0.51
s5141,TV Show,Mindhunter (54),Director_74,"Actor_198, Actor_104, Actor_496",United States,2018-03-09,2018,NR,5 Seasons,Horror,English,7.1,0.12
s5142,TV Show,Witcher (54),Director_271,"Actor_64, Actor_460",South Korea,2018-05-11,2018,TV-14,2 Seasons,Romance,English,4.8,0.16
s5143,Movie,Cobra Kai (54),Director_20,"Actor_433, Actor_371",United States,2023-07-06,2023,NR,99 min,Drama,English,6.8,0.08
s5144,Movie,Sex Education (54),Director_130,"Actor_69, Actor_440, Actor_54, Actor_343, Actor_470",Canada,2021-10-28,2021,TV-MA,110 min,Animation,English,7.1,2.11
s5145,TV Show,You (54),Director_78,"Actor_349, Actor_280, Actor_313, Actor_309",United States,2023-10-11,2023,TV-14,2 Seasons,Fantasy,English,7.4,2.07
s5146,TV Show,Tiger King (54),Director_155,"Actor_431, Actor_308",France,2018-09-01,2018,TV-MA,1 Season,Animation,Japanese,5.8,0.31
s5147,Movie,Making a Murderer (54),Director_192,"Actor_218, Actor_384, Actor_42, Actor_408, Actor_29",United Kingdom,2021-10-06,2021,TV-14,113 min,Reality,English,6.3,3.26
s5148,TV Show,Conversations with a Killer (54),Director_72,"Actor_234, Actor_278, Actor_226",Australia,2021-04-06,2021,PG-13,2 Seasons,Thriller,Korean,6.5,0.4
s5149,TV Show,Our Planet (54),Director_43,"Actor_267, Actor_300, Actor_64",Norway,2018-07-03,2018,TV-MA,5 Seasons,Action,English,6.6,14.92
s5150,TV Show,Blue Planet II (54),Director_78,"Actor_390, Actor_28, Actor_372",Mexico,2020-07-19,2020,TV-14,4 Seasons,Drama,German,9.0,1.55
s5151,TV Show,Abstract (54),Director_183,"Actor_368, Actor_212, Actor_157, Actor_414, Actor_153",Italy,2023-05-22,2023,TV-14,2 Seasons,Thriller,Hindi,7.7,3.0
s5152,Movie,Chef's Table (54),Director_108,"Actor_38, Actor_152, Actor_256",United States,2017-02-05,2017,PG,134 min,Crime,English,6.4,0.46
s5153,TV Show,Formula 1: Drive to Survive (54),Director_220,"Actor_76, Actor_392",South Korea,2020-12-11,2020,R,4 Seasons,Romance,English,5.3,6.0
s5154,TV Show,Last Chance U (54),Director_30,"Actor_12, Actor_164, Actor_80, Actor_478",Mexico,2017-08-04,2017,R,2 Seasons,Horror,English,5.1,2.27
s5155,TV Show,American Factory (54),Director_202,"Actor_152, Actor_250, Actor_91, Actor_486, Actor_202",France,2021-08-01,2021,TV-MA,4 Seasons,Action,Spanish,6.0,0.07
s5156,TV Show,Icarus (54),Director_65,"Actor_134, Actor_95, Actor_454, Actor_471",United States,2019-07-09,2019,PG-13,4 Seasons,Fantasy,French,7.1,0.72
s5157,Movie,My Octopus Teacher (54),Director_15,"Actor_404, Actor_464",United States,2019-01-16,2019,TV-MA,116 min,Action,English,6.6,1.24
s5158,TV Show,The Tinder Swindler (54),Director_235,"Actor_471, Actor_233, Actor_391, Actor_273, Actor_319",France,2020-10-04,2020,PG-13,3 Seasons,Animation,English,6.6,0.04
s5159,TV Show,Bird Box (54),Director_129,"Actor_61, Actor_124, Actor_471, Actor_470",India,2023-01-17,2023,TV-14,5 Seasons,Animation,Italian,8.2,1.6
s5160,TV Show,Extraction (54),Director_25,"Actor_297, Actor_159, Actor_289, Actor_422",United Kingdom,2020-01-09,2020,NR,3 Seasons,Romance,Norwegian,6.9,1.31
s5161,TV Show,Red Notice (54),Director_81,"Actor_390, Actor_326, Actor_10, Actor_376",United States,2022-12-18,2022,TV-MA,6 Seasons,Documentary,English,7.4,0.17
s5162,TV Show,The Gray Man (54),Director_258,"Actor_307, Actor_444, Actor_420",Japan,2020-01-17,2020,R,7 Seasons,Crime,English,5.0,9.87
s5163,TV Show,Don't Look Up (54),Director_210,"Actor_296, Actor_373",United States,2015-10-27,2015,TV-MA,1 Season,Crime,English,8.0,1.11
s5164,Movie,The Irishman (54),Director_284,"Actor_165, Actor_471, Actor_51, Actor_452",United States,2021-10-14,2021,TV-14,105 min,Crime,Turkish,6.0,5.08
s5165,Movie,Marriage Story (54),Director_166,"Actor_288, Actor_30",Spain,2021-01-27,2021,TV-MA,137 min,Romance,German,7.5,0.33
s5166,TV Show,Roma (54),Director_269,"Actor_421, Actor_234, Actor_66, Actor_90, Actor_406",United States,2023-10-13,2023,TV-MA,1 Season,Fantasy,German,7.3,3.86
s5167,TV Show,Mank (54),Director_117,"Actor_210, Actor_300, Actor_317, Actor_83, Actor_389",Germany,2019-10-23,2019,PG,5 Seasons,Action,English,4.8,11.04
s5168,Movie,Power (54),Director_47,"Actor_368, Actor_387, Actor_370, Actor_323, Actor_453",India,2016-06-24,2016,TV-MA,88 min,Sci-Fi,English,5.0,0.36
s5169,Movie,Narcos: Mexico (54),Director_32,"Actor_105, Actor_421, Actor_256, Actor_165",United States,2018-01-12,2018,TV-MA,97 min,Horror,Spanish,6.0,6.01
s5170,TV Show,Ozark (54),Director_129,"Actor_70, Actor_126",India,2023-02-04,2023,PG-13,1 Season,Drama,English,8.0,1.44
s5171,TV Show,Elite (54),Director_279,"Actor_207, Actor_18, Actor_26, Actor_366",Mexico,2015-04-25,2015,TV-14,1 Season,Documentary,English,6.1,5.12
s5172,TV Show,Money Heist: Korea (54),Director_60,"Actor_298, Actor_320, Actor_150, Actor_376, Actor_331",United States,2015-03-19,2015,TV-MA,2 Seasons,Crime,Norwegian,7.4,13.98
s5173,Movie,All of Us Are Dead (54),Director_196,"Actor_142, Actor_468, Actor_483, Actor_448, Actor_454",United Kingdom,2019-03-22,2019,TV-MA,129 min,Animation,Hindi,8.5,0.49
s5174,Movie,Hellbound (54),Director_261,"Actor_76, Actor_42, Actor_248, Actor_138",Canada,2021-06-22,2021,TV-14,117 min,Horror,Japanese,5.4,0.3
s5175,TV Show,Kingdom (54),Director_186,"Actor_81, Actor_312, Actor_123, Actor_470, Actor_350",South Korea,2021-12-17,2021,PG,7 Seasons,Horror,Spanish,6.8,3.53
s5176,Movie,Sweet Home (54),Director_125,"Actor_429, Actor_419",United States,2021-02-14,2021,TV-MA,114 min,Animation,Portuguese,7.3,4.03
s5177,Movie,Hospital Playlist (54),Director_45,"Actor_469, Actor_231",Canada,2023-01-23,2023,TV-14,115 min,Thriller,English,4.3,46.95
s5178,Movie,Reply 1988 (54),Director_24,"Actor_375, Actor_428, Actor_475",Mexico,2019-07-09,2019,R,140 min,Action,Turkish,5.7,4.05
s5179,Movie,Signal (54),Director_173,"Actor_41, Actor_185, Actor_490",United States,2022-08-09,2022,PG-13,149 min,Animation,English,7.1,0.55
s5180,Movie,My Mister (54),Director_128,"Actor_3, Actor_329, Actor_95, Actor_483, Actor_367",United States,2023-01-13,2023,TV-MA,95 min,Reality,Portuguese,6.6,2.03
s5181,TV Show,Crash Landing on You (54),Director_173,"Actor_194, Actor_348, Actor_422, Actor_372",United States,2018-08-19,2018,G,1 Season,Documentary,English,7.3,1.5
s5182,TV Show,Lupin Part 2 (54),Director_173,"Actor_215, Actor_201",United States,2019-06-02,2019,TV-MA,1 Season,Crime,Norwegian,5.6,13.06
s5183,Movie,Call My Agent (54),Director_281,"Actor_442, Actor_154, Actor_157, Actor_341, Actor_15",United States,2023-03-27,2023,TV-MA,60 min,Animation,English,6.1,0.81
s5184,TV Show,The Bureau (54),Director_208,"Actor_492, Actor_378",Germany,2022-06-11,2022,PG-13,2 Seasons,Crime,English,6.6,1.52
